UserName,Text,RetweetCount,Timestamp
Mossos,"Desmantellem amb 
@GUBBarcelona
 un punt de venda de drogues ubicat a Ciutat Vella que generava gran quantitat de molèsties veïnals
 2 detinguts
 Drogues com crack i cocaïna
 Diners en efectiu
 Estris per la manipulació
 Propietat recuperada",6,2023-05-16T15:01:45.000Z
Mossos,"En una altra operació conjunta d’aquest matí, també a Ciutat Vella, hem fet una entrada a una associació cannàbica on es venia droga de manera il·legal a clients que no eren socis 
 2 detinguts
 Marihuana i Haixix 
 Diners en efectiu
@GUBBarcelona",2,2023-05-16T15:01:46.000Z
Mossos,"Vols guanyar la nova novel·la del mosso 
@melero_rafa
? Diga'ns algun dels llibres que ha escrit anteriorment responent aquest tuit i participa en el sorteig d'un dels dos exemplars 
@penguinlibros",13,2023-05-16T10:49:56.000Z
Mossos,"Desmantellem simultàniament dos grups criminals especialitzats en robatoris a caixers amb l’ús d’explosius a Barcelona, Madrid i Màlaga. Investigació amb 
@guardiacivil
 i 
@policia
. Se’ls atribueixen quinze fets en els que van sostreure més de 600.000€ https://gen.cat/3BqYfEi",26,2023-05-16T08:05:51.000Z
Mossos,"Desmantellem amb 
@GUBBarcelona
  una plantació de marihuana i desactivem un punt de venda i cultiu de droga a Sant Andreu (BCN):

 1 persona detinguda
 2 persones investigades
 42 plantes de marihuana 
 1.200 gr de marihuana",5,2023-05-16T06:31:06.000Z
Mossos,En un dispositiu de la Unitat Regional de Medi Ambient denunciem sis motoristes al Parc Natural del Garraf per infraccions d’accés motoritzat al medi natural. Recordeu que està totalment prohibida la circulació amb motos i cotxes per corriols i forapistes en aquests espais,34,2023-05-15T19:19:00.000Z
Mossos,"Enhorabona 
@FCBarcelona_cat
 i 
@FCBfemeni
 pels títols de Lliga! Gaudiu de la rua amb civisme, nosaltres tenim un dispositiu per vetllar per la seguretat de tothom",11,2023-05-15T17:25:02.000Z
Mossos,"Qualsevol agressió o discriminació per la teva orientació sexual. No callis, pots adreçar-te a qualsevol comissaria. El Grup d’Atenció a la Víctima t’escoltarà i farà seguiment del teu cas #17M #StopLGTBIFòbia",8,2023-05-15T14:59:21.000Z
Mossos,Detenim dos homes i dues dones a Sabadell que simulaven ser víctimes de robatoris. Cobraven una indemnització de l’assegurança i revenien els objectes denunciats com a sostrets,5,2023-05-15T14:14:54.000Z
Mossos,Investiguem la invasió de camp d’ahir al RCDE Stadium per infracció de la llei de l’esport i per desordres públics i danys,145,2023-05-15T11:53:46.000Z
Mossos,Detenim un home presumptament relacionat amb la mort de la seva parella. Els fets van passar durant la matinada del 6 de maig a Manresa. La investigació està oberta i es troba sota secret de les actuacions,22,2023-05-15T09:51:44.000Z
Mossos,"A partir de demà el servei de denúncies es reduirà per unes obres de millora a la comissaria de les Corts, . S'inhabilitarà la cita prèvia en aquestes dependències almenys durant dues setmanes. Recorda que pots posar denúncia a qualsevol comissaria https://gen.cat/3LzTj4I",10,2023-05-15T06:01:47.000Z
Mossos,"Avui toca derbi 
@RCDEspanyol
 - 
@FCBarcelona_cat
. Gaudiu del partit amb civisme. Nosaltres treballem per la seguretat #EspanyolBarça",37,2023-05-14T18:08:42.000Z
Mossos,"Participem al festival #TerradeMar2023, el festival mariner de la Costa Brava, on hem mostrat la nostra embarcació Cap de Creus. Enguany el festival s'ha dedicat al salvament marítim i ha estat un homenatge a les institucions que hi treballen",4,2023-05-14T15:58:34.000Z
Mossos,"Si el teu amic o familiar ha estat víctima d’una agressió per la seva identitat sexual, anima’l a denunciar-ho perquè puguem investigar els fets #17M #StopLGTBIFòbia",9,2023-05-14T11:11:47.000Z
Mossos,"Detenim un home per difondre imatges íntimes de familiars a les xarxes socials, obtingudes de manera il·legítima. L'any 2018 ja havia estat denunciat per fets similars
https://bit.ly/3O8gLst",20,2023-05-14T08:34:47.000Z
Mossos,És primavera i és #tempsdeflors23 a Girona. Dels dies 13 al 21 de maig vine a gaudir de la ciutat que es posa encara més maca. Nosaltres no ens ho perdem i vetllem per la seguretat de tothom #AlTeuCostat,13,2023-05-14T07:27:38.000Z
Mossos,"Vols rebre missatges personalitzats d’avisos de seguretat, falsos rumors i estafes, consells de seguretat i/o informació d’accés al cos? 

Instal·la’t l’#AppMossos i selecciona les comarques i categories que t’interessin  https://gen.cat/3KAcrjC",5,2023-05-13T19:03:12.000Z
Mossos,"Treballem conjuntament amb 
@Bomberscat
 @emergenciescat
 @aigua_cat
 @adfcat
 @policiaSPM
 i Policia Local de la Llagosta en un vessament d’oli de tipus alimentari d'una empresa a una riera de Santa Perpètua de Mogoda",18,2023-05-13T16:50:33.000Z
Mossos,S’estan fent tasques de contenció i absorció de l'oli a la Llagosta. Obrim una investigació per esclarir les circumstàncies del fet,10,2023-05-13T16:50:56.000Z
Mossos,"Amb l’equip d’anàlisi #iForenLIBS podem determinar a quina distància s’ha efectuat un tret. La tecnologia en la qual es basa aquesta eina és la mateixa que fa servir el vehicle Perseverance  de la 
@NASA
 en la seva missió al planeta Mart. Mireu com funciona ",5,2023-05-13T14:31:38.000Z
Mossos,"Dispositiu policial amb 
@GUBBarcelona
 en 2 locals d’oci de BCN:
 7 detinguts (4 per tràfic de drogues, 2 per atemptat a agents de l’autoritat i 1 per un requeriment judicial)
 13 denunciats per tinença de drogues i armes
Un dels locals queda precintat",12,2023-05-13T11:19:50.000Z
Mossos," El futbol és un esport d'equip que fomenta la unió, l'esforç  i transmet valors positius a grans i petits.

 Volem gaudir del nostre esport! 

#JoJugoNet 
@FCF_CAT",3,2023-05-13T10:06:18.000Z
Mossos,Detenim dos homes per estafar 182.000€ a establiments de restauració. Es feien passar per treballadors d’una companyia elèctrica i reclamaven un suposat deute pendent. Han ingressat a presó https://gen.cat/3Ml4D6g,24,2023-05-13T09:00:27.000Z
Mossos,"Treballem conjuntament amb 
@BCN_Bombers
 @semgencat
 i 
@GUBBarcelona
 en un incendi en una nau industrial a l'interior de Mercabarna. Seguiu les indicacions dels serveis d'emergències i no us acosteu a la zona",11,2023-05-13T07:55:42.000Z
Mossos,Compte amb el Vishing! L’estafador et truca fent-se passar per la teva entitat financera i et demana les teves dades bancàries per a una gestió. No hi caiguis #StopEstafes,70,2023-05-12T19:13:34.000Z
Mossos,Detenim un camioner a la C-63 entre Amer i les Planes d’Hostoles que circulava amb un tràiler de 40 tones i multiplicava per set la taxa d’alcoholèmia permesa,45,2023-05-12T17:54:40.000Z
Mossos,"Detenim 8 membres d’un grup criminal dedicat al cultiu i exportació de marihuana a Europa amb plantacions a Torroella de Montgrí i Castell – Platja d’Aro.  Intervenim amb 
@AjTorroella
 @platjaropolicia
 3.000 plantes i 91 kg de droga",18,2023-05-12T16:07:47.000Z
Mossos,"Desactivem amb 
@GUBBarcelona
 un punt de venda de droga ubicat en un pis de Ciutat Vella (BCN). L'activitat generava molèsties veïnals.

Resultat:
 Persones detingudes
 Intervingudes substàncies estupefaents
 Intervingut un sistema de videovigilància
 Immoble recuperat",12,2023-05-12T14:03:26.000Z
Mossos,"Desmantellem amb 
@plesplugues
 un punt de venda i consum en un pis d’Esplugues de Llobregat. Intervenim haixix, cocaïna i marihuana, entre d’altre substàncies, i detenim una persona",23,2023-05-12T11:21:34.000Z
Mossos,"Amb pluja , si conduïu:
 
 Modereu la velocitat 
  Augmenteu la distància de seguretat
 Freneu amb suavitat
 Utilitzeu l'enllumenat per fer-vos més visibles",8,2023-05-12T10:46:22.000Z
Mossos,Un conte clàssic adaptat a l'actualitat per ensenyar els teus fills. Internet és un gran bosc ple de coses interessants però també hi ha qui sembla un amic i en realitat és com el llop de la caputxeta vermella ,9,2023-05-12T09:30:36.000Z
Mossos,L'estafa del missatge fent-se passar pel fill amb el mòbil trencat ara circula adreçant-se a la mare. Si t'arriba per SMS o Whatsapp no cliquis l'enllaç. És un #Phishing,99,2023-05-12T06:31:03.000Z
Guàrdia Urbana Barcelona," Afectacions al trànsit per manifestació a pl. John F. Kennedy.   

 Realitzem desviaments.  #infotrànsit",4,2023-05-11T18:10:17.000Z
Mossos,"Davant l’insult, bloqueja; al hater, no li facis cas; al troll, no li donis peixet. I si creus que hi ha delicte, t’esperem a comissaria #CiberRespecte",17,2023-05-11T15:58:13.000Z
Mossos,S’activa de matinada l’alarma d’una benzinera a Blanes i hi trobem dos homes. Havien forçat la safata del calaix exterior i la caixa de fitxes de la màquina d’auto rentat de cotxes. Els detenim i recuperem els objectes amagats darrere de l’establiment,13,2023-05-11T13:47:10.000Z
Mossos,Detenim dos homes a la Palma de Cervelló que circulaven per l’A-2 amb una furgoneta que contenia 1.000 quilos d’haixix  https://gen.cat/3LUwcls,21,2023-05-11T11:35:11.000Z
Mossos,Detenim un home presumptament relacionat amb la mort violenta d’un altre home el mes de març a Santa Coloma de Farners (La Selva) https://gen.cat/3I1jP5W,7,2023-05-11T10:30:48.000Z
Mossos,Desmantellem una plantació a Riudecols (Baix Camp) de prop de 10.000 plantes de marihuana. Detenim in fraganti sis dels seus responsables,21,2023-05-11T09:02:58.000Z
Mossos," Les primeres hores són les més importants en cas de desaparició
 No esperis 24 hores, denuncia i aporta tota la informació que puguis sobre com anava vestit
 No oblidis una fotografia recent i nítida on se'l reconegui fàcilment",45,2023-05-11T07:17:06.000Z
Mossos,"Avui celebrem que fa 25 anys vam crear el Grup d’Atenció a la Víctima amb l’objectiu de donar un tracte més personalitzat i sensibilitzat a aquelles persones que havien estat víctimes de violència de gènere, domèstica o de delictes d’odi i discriminació",10,2023-05-10T17:44:39.000Z
Mossos,"Tenim 215 efectius amb formació especialitzada en atenció a les víctimes:
 87 grups d’atenció a la víctima per tot el territori
 9 grups regionals
 1 grup especialitzat en atenció a les víctimes de violències sexuals 
 1 Unitat Central d’Atenció i Seguiment a les Víctimes",2,2023-05-10T17:45:06.000Z
Mossos,"Operació conjunta amb 
@GUBBarcelona
 per desmantellar un punt de venda de drogues, arran d'informació veïnal:

 1 detingut
 1 Arma de foc real
 Diverses quantitats de drogues
 Diners en efectiu i estris
 Documents i targetes fases
  Propietat retornada",5,2023-05-10T16:35:25.000Z
Mossos,Detenim dues treballadores d’un centre d’estètica de Reus per estafar 76.000 euros a un client. Es van aprofitar de la discapacitat de la víctima per enganyar-la i cobrar-li serveis que no havia contractat,19,2023-05-10T13:49:38.000Z
Mossos,Desmantellem un grup criminal especialitzat en robar en domicilis de comerciants del Baix Llobregat i el Barcelonès mentre treballaven. Els detinguts seguien les víctimes per saber on vivien i les seves rutines amb l’objectiu de planificar els robatoris https://gen.cat/3BgwpKR,15,2023-05-10T08:58:29.000Z
Mossos,Detenim quatre persones relacionades amb un robatori violent d’un mòbil a un home que va morir després de caure des d’un mur de la Ronda Litoral de Barcelona https://gen.cat/42JTKQE,44,2023-05-10T05:56:21.000Z
Mossos,"Quan aparquis el teu vehicle, pren precaucions  No hi deixis objectes de valor a la vista #NoÉsUnaCaixaForta ",13,2023-05-09T17:43:30.000Z
Mossos,"Els lladres aprofiten la teva distracció per robar-te el mòbil: 
 Agafa’l amb força quan el miris pel carrer
 Vigila el teu entorn
 No el deixis sobre la taula en bars/restaurants
#MòbilSegur",27,2023-05-09T14:47:39.000Z
Mossos,"A partir del 16 de maig, per unes obres de millora a la comissaria de les Corts, el servei de denúncies es reduirà. S'inhabilitarà la cita prèvia en aquestes dependències almenys durant dues setmanes. Recorda que pots posar denúncia a qualsevol comissaria https://gen.cat/3LzTj4I",5,2023-05-09T11:20:10.000Z
Mossos,"Detinguts dos homes in fraganti quan carregaven 40 kg d’haixix a un vehicle en un pàrquing de Castelldefels. Valor aproximat de mercat superior als 90.000 euros. Actuació amb 
@PLCastelldefels",11,2023-05-09T08:08:27.000Z
Mossos," Nou intent de phishing en què intenen suplantar l'Agència Tributària. Com detectar-los:
 To d'urgència en el correu
 Faltes d'ortografia
 L'adreça no pertany a l'AEAT
Si el reps, elimina'l sense clicar cap enllaç
@osiseguridad",93,2023-05-09T05:58:16.000Z
Mossos,Garantim la seguretat de veïns i veïnes de la plaça Bonanova de BCN pel conflicte generat per l'ocupació de dos blocs: mantenim fixa la presència policial uniformada i de paisà per evitar incidents i activem l'Àrea de Mediació. Ho explica la portaveu  https://gen.cat/3VKD4Gt,55,2023-05-08T19:28:30.000Z
Mossos,"Si trobes una ganga per Internet, desconfia. Pot ser que efectuïs el pagament i mai t’arribi el producte. Fes les compres online només en llocs de confiança #StopEstafes",9,2023-05-08T15:19:14.000Z
Mossos,Detenim 5 homes quan intentaven fugir amb 16 coloms de competició robats d’un colomar a Gavà. Aquests coloms poden arribar a tenir un valor de 3.000€,24,2023-05-08T12:12:32.000Z
Mossos,"Totes les opinions són bones, però quan debatis no faltis al respecte a ningú. Quan perds les formes perds la raó 
#CiberRespecte",7,2023-05-08T09:47:28.000Z
Mossos,"Tolerància 0 davant l’assetjament escolar. Si n’ets testimoni, no callis i #posicionaT. Ajuda la víctima i explica-ho al professorat #StopBullying",27,2023-05-08T06:42:04.000Z
Mossos,"Lliurem a la Universitat Autònoma de Barcelona 32.170€ que hem recollit en la cursa solidària de 
@LaLuchaDeAbril1
 Els diners es destinaran a la investigació de la malaltia rara SPG52 que pateix l’Abril. Un agraïment infinit a les 2.650 persones que hi van participar",7,2023-05-07T19:01:48.000Z
Mossos,  Una de les proves que hauran de superar els aspirants aquest dilluns és la cursa llançadora. La manera correcta de fer-la te l’expliquem en aquest vídeo  https://gen.cat/3Kv3kR8 #EnsFaltesTu,3,2023-05-07T18:15:14.000Z
Mossos,"Avui la Guàrdia Muntada de la PG-ME ha participat a la XXVI Trobada Nacional dels Tres Tombs. Hem estat els banderers d'honor i han participat quasi 400 cavalls 
@AjCaldesMontbui",6,2023-05-07T16:23:09.000Z
Mossos,"Detenim dos germans per estafar 2.5 milions d'euros fent-se passar per empresaris experts en inversions immobiliàries i potencials compradors de criptomonedes i articles de luxe
http://ow.ly/vgfw50OhJvs",10,2023-05-07T10:18:07.000Z
Mossos,Detenim a Sabadell un home per un robatori violent el dia 10 d'abril a una benzinera de la carretera C-17 a Barcelona. Hi va arribar amb una motocicleta sostreta i va amenaçar el treballador amb un punxó per endur-se la recaptació. Ha ingressat a presó,6,2023-05-07T09:06:58.000Z
Mossos,Avui homenatgem tots els companys/es difunts amb l’ofrena floral al monòlit del Complex Central. Ens acompanyen els familiars dels que ens han deixat aquest últim any. El vostre record sempre ens acompanya,12,2023-05-06T18:45:46.000Z
Mossos,"Participem a Cambrils en la 14a Fira Marítima de la Costa Daurada. Ens trobaràs entre els més de 40 estands d'aquesta fira dirigida a difondre i promoure la nàutica 

Vine'ns a conèixer!",7,2023-05-06T17:36:00.000Z
Mossos,"Les jugadores del 
@RCDEspanyol
 saben què fer per navegar per Internet. Escolta els seus consells i pren nota
#InternetSegura",9,2023-05-06T16:31:27.000Z
Mossos,  Això t’interessa per les proves físiques que comencen dilluns. L’exercici de la pressió sobre banc és una de les proves a les quals s’enfronten els aspirants  https://gen.cat/3Kv3kR8 #EnsFaltesTu,5,2023-05-06T13:20:48.000Z
Mossos,"Si reps un missatge com aquest, esborra'l i no descarreguis cap document adjunt. Es tracta d'una estafa #Phishing que suplanta la identitat d'
@Endesa
 i adjunta una suposada factura que en realitat és un arxiu maliciós",69,2023-05-06T11:15:09.000Z
Mossos,Detenim in fraganti dos germans robant en un establiment de Barcelona. La posterior investigació també els atribueix l'autoria de 10 robatoris més al districte de Sarrià i Gràcia. Un d'ells ha ingressat a presó,12,2023-05-06T09:01:16.000Z
Mossos,"Detenim juntament amb 
@PL_Arbucies
 sis homes per cultivar prop de 10.000 plantes i 3.300 llavors de marihuana en ple massís del Montseny",12,2023-05-05T19:16:20.000Z
Mossos,"Denunciem tres homes com a presumptes autors de l’enganxada de diferents cartells a Barcelona el passat 8 de març amb un missatge que menyspreava malalts d’alzheimer, i contra un expresident de la Generalitat de Catalunya https://gen.cat/417d75a",78,2023-05-05T16:59:43.000Z
Mossos,"Lliurem 41.473 euros recaptats amb al projecte solidari Espai Respir. Els fons es destinen a accions de 
@solidaritatSJD
  i de la Xarxa Solidària Ciutadana de Cornellà de Llobregat. Moltes gràcies per la vostra col·laboració! #MossosSolidaris",8,2023-05-05T16:16:40.000Z
Mossos,Obrim una investigacio per esclarir les causes de l'incendi. Activem investigadors i la Unitat Central Inspeccions Oculars de la Policia Científica,11,2023-05-05T15:57:53.000Z
Bombers Barcelona," Lamentem la mort d'una dona de 89 anys en l'incendi d'un pis a Sarrià - Sant Gervasi aquesta tarda.

Set dotacions de #BombersBCN hi hem treballat per extingir el foc i s'ha activat el #CUESB per atendre els familiars de la víctima.

El cos de 
@Mossos
 n'investigarà les causes.",10,2023-05-05T15:42:30.000Z
Mossos,"La Mirca va desaparèixer el 27 de març a Viladecans. Ajuda'ns a trobar-la

Mirca desapareció el 27 de marzo en Viladecans. Ayúdanos a encontrarla",552,2023-05-05T13:35:17.000Z
Mossos,  Dilluns comencen les proves físiques d’accés als Mossos. En aquest vídeo t’expliquem com fer el circuit d’agilitat d’una manera correcta  https://gen.cat/3Kv3kR8 #EnsFaltesTu,8,2023-05-05T11:58:04.000Z
Mossos," Detectat #Phishing suplantant 
@FedExEurope
 on et demanen diners per rebre el paquet. Si reps un missatge com aquest, marca’l com a correu no desitjat i elimina’l",23,2023-05-05T09:31:14.000Z
Mossos,"Detenim un estafador per enviar 4.742 cartes amb segells falsificats a ciutadans de països europeus. A través del mètode de l'estafa nigeriana, simulava ser un advocat i garantia aconseguir una herència multimilionària d'un suposat familiar mort https://gen.cat/3NHEnnF",13,2023-05-05T06:39:53.000Z
Mossos,"Fruit de la investigació que mantenim oberta, hem fet dues detencions més. 
A hores d'ara, estem recollint el màxim d'indicis per aclarir les causes que han motivat l'incident",12,2023-05-04T20:37:16.000Z
Mossos,"Rebem un avís d'un incident amb arma de foc al districte d'Horta- Guinardó (BCN). Als pocs minuts detenim dues persones presumptament relacionades quan fugien en vehicle. Investigació oberta per aclarir els fets, No es descarten més detencions",20,2023-05-04T19:49:57.000Z
Mossos,"Fa 25 anys que gestionem el trànsit, era diferent però ho seguim fent amb la mateixa profesionalitat #25anystrànsit ",11,2023-05-04T18:43:28.000Z
Mossos,"Deixa les claus posades al camió mentre està fent la descàrrega de mercaderia i li sostreuen. Amb l’ajuda d’un conductor segueix el lladre. Ens avisa i el detenim a BCN

No deixis mai les claus al vehicle, ni per uns segons. El lladre aprofitarà qualsevol distracció per actuar",9,2023-05-04T16:56:19.000Z
Mossos,El comissari en cap s’adreça a tots els efectius de trànsit per felicitar-los i posar en valor que avui fa 25 anys ens van transferir les competències #25AnysTrànsit,17,2023-05-04T15:19:57.000Z
Mossos,"La Unitat de Subsòl no és gaire visible ja que treballa sempre en espais tancats i soterrats, però fa molta feina.  Algunes de les seves actuacions et sorprendran. Descobreix-les en aquest reportatge de 
@Catmigdia
  ",9,2023-05-04T13:43:03.000Z
Mossos,"25 anys gestionant la seguretat del trànsit donen per molts canvis. Hem evolucionat, ens hem adaptat i hem millorat els nostres recursos per ser més eficients i donar el millor servei possible #25anystrànsit",11,2023-05-04T10:18:26.000Z
Mossos,Adquirim el nou equip portàtil d'anàlisi químic iForenLIBS d'Indra.  L'eina facilitarà la investigació en balística i permetrà obtenir dades in situ amb un sistema de motxilla transportable https://gen.cat/3LUsDwE,5,2023-05-04T08:07:55.000Z
Mossos,Tal dia com avui fa 25 anys vam assumir les competències de trànsit a Catalunya. 259 agents van iniciar un camí amb el qual ens convertíem en una policia integral #25AnysTrànsit,24,2023-05-04T06:53:03.000Z
Mossos,Detenim un home per la seva presumpta relació amb la mort d'un altre home a Salou ahir a la nit https://gen.cat/42olHNP,17,2023-05-04T05:56:42.000Z
Mossos,Ja pots consultar els resultats de la primera prova d’accés a Mossos i la llista de persones convocades a la prova física #EnsFaltesTu  https://gen.cat/3HGbqoz,6,2023-05-03T18:44:20.000Z
Mossos," “Jo era comptable en una empresa, era una feina molt monòtona i no era el que volia. Vaig trobar al cos de mossos allò que buscava. Actualment, estic a l’Oficina de Relacions amb la Comunitat (ORC)”, explica l’Encarna, agent del cos de 
@mossos",4,2023-05-03T18:42:05.000Z
Mossos,"Denunciem penalment un motorista de 40 anys per conduir amb una taxa d’alcohol d’1,15 a la B-23 a Esplugues de Llobregat. El conductor tenia el permís de conduir suspès per ordre judicial",19,2023-05-03T14:03:47.000Z
Protecció civil,"#ProteccioCivil organitza un #simulacre de fuita a les instal·lacions d'una empresa de productes químics a #Tortosa

L’exercici ha simulat el trencament parcial de la línia de descàrrega d’un dipòsit d’àcid fòrmic

Més informació a https://gen.cat/3nnhawb",8,2023-05-03T11:28:12.000Z
Mossos,"Desmantellem un edifici convertit en una factoria de marihuana gestionat per dos clans familiars al Prat de Llobregat que consumia electricitat equivalent a 174 habitatges. Operatiu amb Policia Local 
@ajelprat
 https://gen.cat/3LMFQrs",65,2023-05-03T09:58:48.000Z
Mossos,"Detenim sis persones amb 57 antecedents per tràfic de drogues, desmantellem 12 plantacions de marihuana i recuperem 3.500 plantes abandonades en contenidors. El valor de la droga intervinguda és de més de 2 milions d’euros al mercat il·lícit",8,2023-05-03T10:01:47.000Z
Mossos,L’Ajuntament del Prat decreta la inhabilitació de l’edifici on es duia a terme l’activitat delictiva davant del risc d'incendi per les connexions fraudulentes. La defraudació de fluid elèctric és de 212.000 euros durant el darrer any,7,2023-05-03T10:03:04.000Z
Mossos,"A través de l’#AppMossos podràs accedir a les bústies de correu que tenim per ajudar-te en casos de violència masclista, odi i discriminació i internet segura. També ens podràs enviar informació relacionada amb terrorisme  https://gen.cat/3KAcrjC",10,2023-05-03T06:24:06.000Z
Mossos,"Tornen a circular missatges falsos de la #Renda2022 que són una estafa i que fan servir per robar-te les teves dades bancàries. Desconfia si:
Tenen errades ortogràfiques
Pregunten número de compte o de targeta de crèdit
Et demanen una trucada telefònica
#StopEstafes",33,2023-05-02T18:46:05.000Z
Mossos,"Desmantellem a Terrassa una plantació indoor amb 1932 plantes, 452 punts de llum halògens i 55 ventiladors. S’han fet dos detinguts als que investiguem per un delicte contra la salut pública i un delicte de defraudació del fluid elèctric",7,2023-05-02T16:35:45.000Z
Mossos,Treballem coordinadament amb els altres serveis d’emergències en la gestió de l’incendi,1,2023-05-02T15:48:07.000Z
Mossos,Entra a robar en un domicili de BCN on hi ha el propietari dormint. Hores després paga en un bar amb la targeta sostreta. La víctima rep la notificació de cobrament i ens avisa. Detenim el lladre que encara era al bar i li trobem objectes de 2 robatoris més. Ha ingressat a presó,35,2023-05-02T14:48:18.000Z
Mossos,"Una configuració correcta del teu perfil a les xarxes socials pot evitar que algú que no vols conegui informació sobre tu. Aprèn com configurar la privacitat i minimitzar els riscos de patir un delicte o un ciberatac 
@ispccat",7,2023-05-02T13:52:26.000Z
Mossos,"Incrementem la presència policial de proximitat al centre de BCN. Avui obre la nova Oficina d’Atenció a la Ciutadania conjunta amb 
@GUBBarcelona
 ubicada al carrer Pau Claris, 158. Oferirà servei permanent de dl a dv de 7 a 22h i ds i dg de 9 a 21h https://gen.cat/3VnMMhO",18,2023-05-02T10:31:04.000Z
Mossos,"Sabies que tenim una app?

 Podràs localitzar la comissaria més propera
 Trucar al 
@112
 
 Demanar cita prèvia 
 I moltes coses més  https://gen.cat/3KAcrjC

#AppMossos",7,2023-05-02T07:55:04.000Z
Mossos,"Evitar les violències sexuals és cosa de tothom. Si detectes un intent de submissió química, no giris l’esquena i facis com si no hagis vist res. Avisa la possible víctima abans no sigui tard #SíAlConsentiment",17,2023-05-01T18:57:37.000Z
Mossos,"Si t’instal·les l’#AppMossos, rebràs notificacions relacionades amb incidents de seguretat excepcionals i d’un abast extraordinari com ara atemptats, dispositius de grans esdeveniments, grans emergències, etc.  https://gen.cat/3KAcrjC",8,2023-05-01T16:44:23.000Z
Mossos,"Vols ser mossa o mosso d’esquadra? 

Tens tota la informació relacionada amb l’accés al cos en la nova  https://gen.cat/3KAcrjC #AppMossos",4,2023-05-01T14:12:11.000Z
Mossos,Detenim el presumpte autor escapolit de l'homicidi d'aquesta matinada a Sant Hipòlit de Voltregà (Osona). La detenció ha estat sense cap acte de violència i ja va de camí cap a comissaria,92,2023-05-01T11:19:42.000Z
Mossos,Investiguem la mort violenta d'un menor d'aquesta matinada a Sant Hipòlit de Voltregà. La Divisió d'Investigació Criminal s'ha fet càrrec de la investigació,36,2023-05-01T07:55:38.000Z
Mossos,"Avui 2n concert de 
@springsteen
 al a l’#EstadiOlímpic. Despleguem un dispositiu de seguretat amb diferents unitats. Per qualsevol incidència truca al 
@112
 #AlTeuCostat",6,2023-04-30T19:07:43.000Z
Mossos,"Perquè l’agressor no surti impune cal denunciar. Si ets víctima d’una agressió sexual, contacta immediatament amb el 112 i activarem tots els recursos necessaris per atendre’t, defensar els teus drets i detenir l’agressor #SíAlConsentiment",8,2023-04-30T17:37:32.000Z
Mossos,"La Unitat Tècnica de Seguretat Aèria de mossos, especialitzada en la investigació d'accidents aeris i normativa aeronàutica, s'ha fet càrrec de la investigació de l'accident dels dos ultralleugers d'aquest matí a Moià https://twitter.com/bomberscat/status/1652664541375807489…",10,2023-04-30T14:39:09.000Z
Mossos,La inversió en criptomonedes cada cop atreu més persones i els estafadors se n’aprofiten. Assegura’t bé on diposites els teus estalvis i no et deixis enganyar. Pot ser que ho perdis tot i els teus diners se’ls quedi una altra persona #StopEstafes,9,2023-04-30T11:29:23.000Z
Mossos,Detenim 2 homes a BCN per estrebades de bosses de mà mentre circulaven a gran velocitat en moto per les voreres. En un dels casos van assaltar una parella de 85 anys que va patir fractures de gravetat en caure a terra. Un d'ells ha ingressat a presó http://bit.ly/3HqOfyl,42,2023-04-30T08:30:02.000Z
Mossos,"Avui hem estat a l’XI Caminada Solidària Manresa – Montserrat de #FemelCamíalteuCostat. Un dia intens i ple d’emocions que ens ha deixat aquestes imatges. Moltes gràcies a tots els caminants, voluntaris i als qui, d’una manera o altra, hi heu col·laborat #MossosSolidaris",8,2023-04-29T19:04:53.000Z
Mossos,Avui hem tingut una trobada sorpresa a Montserrat.  #StevenSpielberg ha pujat al monestir de visita i s’ha topat amb la caminada #Femelcamíalteucostat. No ha pogut evitar fer-se una foto amb la samarreta,106,2023-04-29T18:20:42.000Z
Mossos,"Patrulem per garantir la seguretat durant les 
@feriabrilcat
 .Recorda que es tracta d'una zona amb aglomeracions, tingues cura de les teves pertinences. Gaudeix d'unes fires segures. Si ens necessites, truca al 
@112",9,2023-04-29T17:01:57.000Z
Mossos,"Si ets víctima de #ViolènciaMasclista, denuncia! Rebràs l’assessorament i acompanyament que necessitis dels nostres agents i t’informarem dels serveis que tens a la teva disposició https://gen.cat/3CIN76O",8,2023-04-29T14:22:00.000Z
Mossos,"Vols fer un suggeriment, agraïment o queixa? 

A partir d’ara també ho podràs fer amb l’#AppMossos disponible per a Android i iOS  https://gen.cat/3KAcrjC",3,2023-04-29T12:05:13.000Z
Mossos," Els més petits esperen amb ganes el seu partit 

 Anima i dona suport sense cap insult, respectant a rivals i a àrbitres

 No ho espatllis! Guanyem amb respecte i formem amb valors!

#JoJugoNet 
@FCF_CAT",13,2023-04-29T09:35:47.000Z
Mossos,Detenim in fraganti set multireincidents que es feien passar per estudiants per furtar ordinadors i mòbils en campus universitaris de Barcelona. Havien sostret una motxilla d’una estudiant que gràcies a l’actuació policial la va poder recuperar http://bit.ly/3Lhh5Cm,28,2023-04-29T08:52:28.000Z
Mossos,Es barrejaven entre els estudiants de la universitat per no aixecar sospites mentre vigilaven l’entorn. S’intercanviaven la roba abans i després d’actuar per crear confusió i no ser reconeguts. Actuaven en parella i tenien un cotxe per assegurar la fugida,2,2023-04-29T08:52:28.000Z
Mossos,"EN DIRECTE comencem l’XI Caminada Solidària Manresa – Montserrat de Fem el Camí al teu Costat. Ànims, caminants!!",2,2023-04-29T07:28:27.000Z
